date,product_id,product_name,category,sales_quantity,price,stock_quantity,promo,holiday,supplier_delay_days,product_icon,base_demand,seasonality_type,shelf_life_days,supplier_name,region
2025-02-25,67,Капучино розчинне 10 стіків,Кава та чай,16,82.64,3295,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-02-26,67,Капучино розчинне 10 стіків,Кава та чай,15,83.39,3280,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-02-27,67,Капучино розчинне 10 стіків,Кава та чай,18,82.64,3262,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-02-28,67,Капучино розчинне 10 стіків,Кава та чай,17,82.31,3444,0,0,2,☕,14,winter,240,Coffee Import Service,Львів
2025-03-01,67,Капучино розчинне 10 стіків,Кава та чай,14,82.48,3430,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-03-02,67,Капучино розчинне 10 стіків,Кава та чай,12,83.78,3418,0,0,1,☕,14,winter,240,Coffee Import Service,Львів
2025-03-03,67,Капучино розчинне 10 стіків,Кава та чай,14,83.58,3404,0,0,1,☕,14,winter,240,Coffee Import Service,Львів
2025-03-04,67,Капучино розчинне 10 стіків,Кава та чай,11,82.88,3393,0,0,1,☕,14,winter,240,Coffee Import Service,Львів
2025-03-05,67,Капучино розчинне 10 стіків,Кава та чай,14,83.17,3379,0,0,1,☕,14,winter,240,Coffee Import Service,Львів
2025-03-06,67,Капучино розчинне 10 стіків,Кава та чай,13,83.13,3366,0,0,1,☕,14,winter,240,Coffee Import Service,Львів
2025-03-07,67,Капучино розчинне 10 стіків,Кава та чай,15,82.82,3545,0,0,1,☕,14,winter,240,Coffee Import Service,Львів
2025-03-08,67,Капучино розчинне 10 стіків,Кава та чай,16,73.91,3529,1,1,1,☕,14,winter,240,Coffee Import Service,Львів
2025-03-09,67,Капучино розчинне 10 стіків,Кава та чай,13,82.53,3516,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-03-10,67,Капучино розчинне 10 стіків,Кава та чай,13,83.78,3503,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-03-11,67,Капучино розчинне 10 стіків,Кава та чай,15,83.26,3488,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-03-12,67,Капучино розчинне 10 стіків,Кава та чай,15,83.15,3473,0,0,1,☕,14,winter,240,Coffee Import Service,Львів
2025-03-13,67,Капучино розчинне 10 стіків,Кава та чай,14,83.35,3459,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-03-14,67,Капучино розчинне 10 стіків,Кава та чай,13,82.36,3660,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-03-15,67,Капучино розчинне 10 стіків,Кава та чай,13,83.11,3647,0,0,1,☕,14,winter,240,Coffee Import Service,Львів
2025-03-16,67,Капучино розчинне 10 стіків,Кава та чай,17,83.65,3630,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-03-17,67,Капучино розчинне 10 стіків,Кава та чай,11,83.7,3619,0,0,1,☕,14,winter,240,Coffee Import Service,Львів
2025-03-18,67,Капучино розчинне 10 стіків,Кава та чай,14,82.6,3605,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-03-19,67,Капучино розчинне 10 стіків,Кава та чай,15,82.43,3590,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-03-20,67,Капучино розчинне 10 стіків,Кава та чай,12,83.03,3578,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-03-21,67,Капучино розчинне 10 стіків,Кава та чай,13,83.47,3717,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-03-22,67,Капучино розчинне 10 стіків,Кава та чай,18,75.12,3699,1,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-03-23,67,Капучино розчинне 10 стіків,Кава та чай,12,83.9,3687,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-03-24,67,Капучино розчинне 10 стіків,Кава та чай,12,83.89,3675,0,0,1,☕,14,winter,240,Coffee Import Service,Львів
2025-03-25,67,Капучино розчинне 10 стіків,Кава та чай,13,83.2,3662,0,0,1,☕,14,winter,240,Coffee Import Service,Львів
2025-03-26,67,Капучино розчинне 10 стіків,Кава та чай,15,83.64,3647,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-03-27,67,Капучино розчинне 10 стіків,Кава та чай,13,83.66,3634,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-03-28,67,Капучино розчинне 10 стіків,Кава та чай,16,83.38,3788,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-03-29,67,Капучино розчинне 10 стіків,Кава та чай,17,74.95,3771,1,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-03-30,67,Капучино розчинне 10 стіків,Кава та чай,14,82.84,3757,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-03-31,67,Капучино розчинне 10 стіків,Кава та чай,14,73.47,3743,1,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-04-01,67,Капучино розчинне 10 стіків,Кава та чай,16,82.19,3727,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-04-02,67,Капучино розчинне 10 стіків,Кава та чай,15,82.27,3712,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-04-03,67,Капучино розчинне 10 стіків,Кава та чай,14,82.92,3698,0,0,2,☕,14,winter,240,Coffee Import Service,Львів
2025-04-04,67,Капучино розчинне 10 стіків,Кава та чай,15,82.17,3880,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-04-05,67,Капучино розчинне 10 стіків,Кава та чай,17,83.59,3863,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-04-06,67,Капучино розчинне 10 стіків,Кава та чай,14,82.42,3849,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-04-07,67,Капучино розчинне 10 стіків,Кава та чай,13,82.5,3836,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-04-08,67,Капучино розчинне 10 стіків,Кава та чай,12,83.35,3824,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-04-09,67,Капучино розчинне 10 стіків,Кава та чай,13,82.07,3811,0,0,1,☕,14,winter,240,Coffee Import Service,Львів
2025-04-10,67,Капучино розчинне 10 стіків,Кава та чай,13,83.09,3798,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-04-11,67,Капучино розчинне 10 стіків,Кава та чай,13,82.18,3967,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-04-12,67,Капучино розчинне 10 стіків,Кава та чай,15,82.75,3952,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-04-13,67,Капучино розчинне 10 стіків,Кава та чай,17,72.25,3935,1,0,1,☕,14,winter,240,Coffee Import Service,Львів
2025-04-14,67,Капучино розчинне 10 стіків,Кава та чай,11,82.13,3924,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-04-15,67,Капучино розчинне 10 стіків,Кава та чай,12,82.68,3912,0,0,1,☕,14,winter,240,Coffee Import Service,Львів
2025-04-16,67,Капучино розчинне 10 стіків,Кава та чай,16,82.76,3896,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-04-17,67,Капучино розчинне 10 стіків,Кава та чай,13,82.34,3883,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-04-18,67,Капучино розчинне 10 стіків,Кава та чай,10,83.57,4022,0,0,1,☕,14,winter,240,Coffee Import Service,Львів
2025-04-19,67,Капучино розчинне 10 стіків,Кава та чай,14,82.35,4008,0,0,1,☕,14,winter,240,Coffee Import Service,Львів
2025-04-20,67,Капучино розчинне 10 стіків,Кава та чай,13,83.44,3995,0,1,1,☕,14,winter,240,Coffee Import Service,Львів
2025-04-21,67,Капучино розчинне 10 стіків,Кава та чай,12,82.13,3983,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-04-22,67,Капучино розчинне 10 стіків,Кава та чай,12,81.97,3971,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-04-23,67,Капучино розчинне 10 стіків,Кава та чай,11,82.28,3960,0,0,1,☕,14,winter,240,Coffee Import Service,Львів
2025-04-24,67,Капучино розчинне 10 стіків,Кава та чай,12,82.93,3948,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-04-25,67,Капучино розчинне 10 стіків,Кава та чай,12,75.14,4095,1,0,2,☕,14,winter,240,Coffee Import Service,Львів
2025-04-26,67,Капучино розчинне 10 стіків,Кава та чай,14,83.0,4081,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-04-27,67,Капучино розчинне 10 стіків,Кава та чай,13,83.51,4068,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2025-04-28,67,Капучино розчинне 10 стіків,Кава та чай,16,75.83,4052,1,0,1,☕,14,winter,240,Coffee Import Service,Львів
2025-04-29,67,Капучино розчинне 10 стіків,Кава та чай,12,82.0,4040,0,0,3,☕,14,winter,240,Coffee Import Service,Львів
2025-04-30,67,Капучино розчинне 10 стіків,Кава та чай,15,82.85,4025,0,0,0,☕,14,winter,240,Coffee Import Service,Львів
2024-05-01,68,Какао 250 г,Кава та чай,10,85.0,168,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-05-02,68,Какао 250 г,Кава та чай,10,84.96,158,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-05-03,68,Какао 250 г,Кава та чай,6,85.76,298,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-05-04,68,Какао 250 г,Кава та чай,12,85.7,286,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-05-05,68,Какао 250 г,Кава та чай,7,85.7,279,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-05-06,68,Какао 250 г,Кава та чай,12,75.74,267,1,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-05-07,68,Какао 250 г,Кава та чай,9,86.36,258,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-05-08,68,Какао 250 г,Кава та чай,5,86.06,253,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-05-09,68,Какао 250 г,Кава та чай,9,86.38,244,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-05-10,68,Какао 250 г,Кава та чай,7,85.39,373,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-05-11,68,Какао 250 г,Кава та чай,11,86.66,362,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-05-12,68,Какао 250 г,Кава та чай,13,85.33,349,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-05-13,68,Какао 250 г,Кава та чай,12,85.52,337,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-05-14,68,Какао 250 г,Кава та чай,9,85.31,328,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-05-15,68,Какао 250 г,Кава та чай,12,77.38,316,1,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-05-16,68,Какао 250 г,Кава та чай,11,86.4,305,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-05-17,68,Какао 250 г,Кава та чай,8,85.58,398,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-05-18,68,Какао 250 г,Кава та чай,10,86.13,388,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-05-19,68,Какао 250 г,Кава та чай,11,85.59,377,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-05-20,68,Какао 250 г,Кава та чай,8,85.55,369,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-05-21,68,Какао 250 г,Кава та чай,13,86.47,356,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-05-22,68,Какао 250 г,Кава та чай,12,77.58,344,1,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-05-23,68,Какао 250 г,Кава та чай,12,85.99,332,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-05-24,68,Какао 250 г,Кава та чай,9,86.45,420,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-05-25,68,Какао 250 г,Кава та чай,10,85.28,410,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-05-26,68,Какао 250 г,Кава та чай,10,85.79,400,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-05-27,68,Какао 250 г,Кава та чай,13,77.24,387,1,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-05-28,68,Какао 250 г,Кава та чай,10,85.67,377,0,0,2,☕,10,winter,360,Coffee Import Service,Львів
2024-05-29,68,Какао 250 г,Кава та чай,8,86.3,369,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-05-30,68,Какао 250 г,Кава та чай,11,85.26,358,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-05-31,68,Какао 250 г,Кава та чай,11,75.51,447,1,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-06-01,68,Какао 250 г,Кава та чай,10,74.45,437,1,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-06-02,68,Какао 250 г,Кава та чай,10,86.45,427,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-06-03,68,Какао 250 г,Кава та чай,10,85.42,417,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-06-04,68,Какао 250 г,Кава та чай,10,85.93,407,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-06-05,68,Какао 250 г,Кава та чай,12,85.71,395,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-06-06,68,Какао 250 г,Кава та чай,9,85.91,386,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-06-07,68,Какао 250 г,Кава та чай,7,86.36,530,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-06-08,68,Какао 250 г,Кава та чай,10,86.03,520,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-06-09,68,Какао 250 г,Кава та чай,8,85.84,512,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-06-10,68,Какао 250 г,Кава та чай,7,85.68,505,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-06-11,68,Какао 250 г,Кава та чай,8,86.95,497,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-06-12,68,Какао 250 г,Кава та чай,8,85.6,489,0,0,2,☕,10,winter,360,Coffee Import Service,Львів
2024-06-13,68,Какао 250 г,Кава та чай,10,85.86,479,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-06-14,68,Какао 250 г,Кава та чай,7,86.13,605,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-06-15,68,Какао 250 г,Кава та чай,11,85.35,594,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-06-16,68,Какао 250 г,Кава та чай,6,85.42,588,0,0,2,☕,10,winter,360,Coffee Import Service,Львів
2024-06-17,68,Какао 250 г,Кава та чай,10,86.35,578,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-06-18,68,Какао 250 г,Кава та чай,12,76.21,566,1,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-06-19,68,Какао 250 г,Кава та чай,10,86.79,556,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-06-20,68,Какао 250 г,Кава та чай,8,86.31,548,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-06-21,68,Какао 250 г,Кава та чай,8,85.91,648,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-06-22,68,Какао 250 г,Кава та чай,11,86.01,637,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-06-23,68,Какао 250 г,Кава та чай,8,85.35,629,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-06-24,68,Какао 250 г,Кава та чай,10,85.88,619,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-06-25,68,Какао 250 г,Кава та чай,10,86.87,609,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-06-26,68,Какао 250 г,Кава та чай,6,86.74,603,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-06-27,68,Какао 250 г,Кава та чай,9,86.41,594,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-06-28,68,Какао 250 г,Кава та чай,10,85.68,704,0,1,1,☕,10,winter,360,Coffee Import Service,Львів
2024-06-29,68,Какао 250 г,Кава та чай,9,86.69,695,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-06-30,68,Какао 250 г,Кава та чай,7,85.59,688,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-07-01,68,Какао 250 г,Кава та чай,9,86.83,679,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-07-02,68,Какао 250 г,Кава та чай,11,86.34,668,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-07-03,68,Какао 250 г,Кава та чай,8,85.78,660,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-07-04,68,Какао 250 г,Кава та чай,13,74.34,647,1,0,2,☕,10,winter,360,Coffee Import Service,Львів
2024-07-05,68,Какао 250 г,Кава та чай,12,86.7,759,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-07-06,68,Какао 250 г,Кава та чай,9,86.02,750,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-07-07,68,Какао 250 г,Кава та чай,8,85.91,742,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-07-08,68,Какао 250 г,Кава та чай,9,85.28,733,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-07-09,68,Какао 250 г,Кава та чай,14,77.81,719,1,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-07-10,68,Какао 250 г,Кава та чай,11,85.37,708,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-07-11,68,Какао 250 г,Кава та чай,11,86.23,697,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-07-12,68,Какао 250 г,Кава та чай,8,85.64,819,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-07-13,68,Какао 250 г,Кава та чай,8,86.64,811,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-07-14,68,Какао 250 г,Кава та чай,11,86.6,800,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-07-15,68,Какао 250 г,Кава та чай,11,86.7,789,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-07-16,68,Какао 250 г,Кава та чай,9,86.64,780,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-07-17,68,Какао 250 г,Кава та чай,14,76.88,766,1,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-07-18,68,Какао 250 г,Кава та чай,6,85.34,760,0,0,2,☕,10,winter,360,Coffee Import Service,Львів
2024-07-19,68,Какао 250 г,Кава та чай,11,79.2,901,1,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-07-20,68,Какао 250 г,Кава та чай,14,75.92,887,1,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-07-21,68,Какао 250 г,Кава та чай,10,86.45,877,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-07-22,68,Какао 250 г,Кава та чай,10,85.83,867,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-07-23,68,Какао 250 г,Кава та чай,10,85.62,857,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-07-24,68,Какао 250 г,Кава та чай,11,86.38,846,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-07-25,68,Какао 250 г,Кава та чай,10,85.7,836,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-07-26,68,Какао 250 г,Кава та чай,9,85.51,962,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-07-27,68,Какао 250 г,Кава та чай,10,85.3,952,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-07-28,68,Какао 250 г,Кава та чай,11,85.6,941,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-07-29,68,Какао 250 г,Кава та чай,9,85.42,932,0,0,2,☕,10,winter,360,Coffee Import Service,Львів
2024-07-30,68,Какао 250 г,Кава та чай,10,86.14,922,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-07-31,68,Какао 250 г,Кава та чай,10,79.24,912,1,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-01,68,Какао 250 г,Кава та чай,11,85.5,901,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-02,68,Какао 250 г,Кава та чай,10,85.94,1019,0,0,2,☕,10,winter,360,Coffee Import Service,Львів
2024-08-03,68,Какао 250 г,Кава та чай,11,86.53,1008,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-04,68,Какао 250 г,Кава та чай,11,86.69,997,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-08-05,68,Какао 250 г,Кава та чай,9,86.8,988,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-08-06,68,Какао 250 г,Кава та чай,8,85.7,980,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-08-07,68,Какао 250 г,Кава та чай,14,87.18,966,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-08,68,Какао 250 г,Кава та чай,11,85.57,955,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-09,68,Какао 250 г,Кава та чай,9,86.13,1046,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-08-10,68,Какао 250 г,Кава та чай,12,86.11,1034,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-11,68,Какао 250 г,Кава та чай,11,86.32,1023,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-12,68,Какао 250 г,Кава та чай,11,85.49,1012,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-13,68,Какао 250 г,Кава та чай,9,85.66,1003,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-14,68,Какао 250 г,Кава та чай,8,86.65,995,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-15,68,Какао 250 г,Кава та чай,10,86.3,985,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-16,68,Какао 250 г,Кава та чай,9,86.94,1086,0,0,2,☕,10,winter,360,Coffee Import Service,Львів
2024-08-17,68,Какао 250 г,Кава та чай,10,86.83,1076,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-18,68,Какао 250 г,Кава та чай,12,75.45,1064,1,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-19,68,Какао 250 г,Кава та чай,9,86.82,1055,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-08-20,68,Какао 250 г,Кава та чай,9,76.32,1046,1,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-21,68,Какао 250 г,Кава та чай,8,86.09,1038,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-22,68,Какао 250 г,Кава та чай,9,85.96,1029,0,0,2,☕,10,winter,360,Coffee Import Service,Львів
2024-08-23,68,Какао 250 г,Кава та чай,10,85.89,1152,0,0,2,☕,10,winter,360,Coffee Import Service,Львів
2024-08-24,68,Какао 250 г,Кава та чай,13,86.72,1139,0,1,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-25,68,Какао 250 г,Кава та чай,9,86.91,1130,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-26,68,Какао 250 г,Кава та чай,8,85.54,1122,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-27,68,Какао 250 г,Кава та чай,9,87.13,1113,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-28,68,Какао 250 г,Кава та чай,10,86.33,1103,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-29,68,Какао 250 г,Кава та чай,7,76.75,1096,1,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-08-30,68,Какао 250 г,Кава та чай,12,86.01,1207,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-08-31,68,Какао 250 г,Кава та чай,11,86.42,1196,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-09-01,68,Какао 250 г,Кава та чай,9,86.86,1187,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-09-02,68,Какао 250 г,Кава та чай,12,87.73,1175,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-09-03,68,Какао 250 г,Кава та чай,9,87.31,1166,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-09-04,68,Какао 250 г,Кава та чай,11,87.6,1155,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-09-05,68,Какао 250 г,Кава та чай,9,87.01,1146,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-09-06,68,Какао 250 г,Кава та чай,8,87.81,1286,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-09-07,68,Какао 250 г,Кава та чай,8,87.55,1278,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-09-08,68,Какао 250 г,Кава та чай,10,87.72,1268,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-09-09,68,Какао 250 г,Кава та чай,8,86.98,1260,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-09-10,68,Какао 250 г,Кава та чай,9,88.23,1251,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-09-11,68,Какао 250 г,Кава та чай,13,76.42,1238,1,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-09-12,68,Какао 250 г,Кава та чай,8,86.65,1230,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-09-13,68,Какао 250 г,Кава та чай,10,76.01,1367,1,0,2,☕,10,winter,360,Coffee Import Service,Львів
2024-09-14,68,Какао 250 г,Кава та чай,12,87.62,1355,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-09-15,68,Какао 250 г,Кава та чай,8,88.17,1347,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-09-16,68,Какао 250 г,Кава та чай,10,87.52,1337,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-09-17,68,Какао 250 г,Кава та чай,10,87.41,1327,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-09-18,68,Какао 250 г,Кава та чай,9,86.99,1318,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-09-19,68,Какао 250 г,Кава та чай,8,87.02,1310,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-09-20,68,Какао 250 г,Кава та чай,11,88.2,1425,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-09-21,68,Какао 250 г,Кава та чай,9,87.23,1416,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-09-22,68,Какао 250 г,Кава та чай,13,87.5,1403,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-09-23,68,Какао 250 г,Кава та чай,9,88.22,1394,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-09-24,68,Какао 250 г,Кава та чай,11,88.12,1383,0,0,1,☕,10,winter,360,Coffee Import Service,Львів
2024-09-25,68,Какао 250 г,Кава та чай,10,88.12,1373,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-09-26,68,Какао 250 г,Кава та чай,11,87.24,1362,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-09-27,68,Какао 250 г,Кава та чай,13,86.83,1502,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-09-28,68,Какао 250 г,Кава та чай,11,87.87,1491,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-09-29,68,Какао 250 г,Кава та чай,12,87.43,1479,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
2024-09-30,68,Какао 250 г,Кава та чай,11,86.68,1468,0,0,0,☕,10,winter,360,Coffee Import Service,Львів
